# concept_id	english_anchor	gloss
c32475	germane	adj
c32476	germane	noun
c32477	contraindicate	verb
c32478	reverse-engineer	verb
c32479	reverse-engineer	noun
c32480	dispense	verb
c32481	heartburn	noun
c32482	lungfish	noun
c32483	chagas' disease	noun
c32484	devastating	adj
c32485	oblation	noun
c32486	cannonade	noun
c32487	carbuncle	noun
c32488	testudo	noun
c32489	pterosaur	noun
c32490	toe ring	noun
c32491	facepalm	noun
c32492	facepalm	verb
c32493	trammel	noun
c32494	trammel	verb
c32495	junkyard	noun
c32496	inglorious	adj
c32497	disgraceful	adj
c32498	chit-chat	noun
c32499	chit-chat	verb
c32500	bicker	verb
c32501	bicker	noun
c32502	thickness	noun
c32503	gaudy	adj
c32504	salami technique	noun
c32505	liverwurst	noun
c32506	liver sausage	noun
c32507	knackwurst	noun
c32508	geezer	noun
c32509	wurst	noun
c32510	slave-girl	noun
c32511	psychiatric	adj
c32512	immaculate conception	
c32513	yashmak	noun
c32514	unrequited	adj
c32515	scabies	noun
c32516	scarlet fever	noun
c32517	dropsy	noun
c32518	rubella	noun
c32519	murk	noun
c32520	murk	verb
c32521	suspense	noun
c32522	gordian knot	noun
c32523	eldest	adj
c32524	discouraged	adj
c32525	rustle up	verb
c32526	rarefied	adj
c32527	penance	noun
c32528	lecherous	adj
c32529	deviant	adj
c32530	deviant	noun
c32531	levitate	verb
c32532	meanwhile	adv
c32533	obviously	adv
c32534	newborn	adj
c32535	newborn	noun
c32536	destroyer	noun
c32537	demolish	verb
c32538	gastroenterology	noun
c32539	reasonably	adv
c32540	hereupon	adv
c32541	seafood	noun
c32542	goon	verb
c32543	metempsychosis	noun
c32544	charitable	adj
c32545	roc	
c32546	phobophobia	noun
c32547	canuck	noun
c32548	space elevator	noun
c32549	begging the question	noun
c32550	welfare parasite	noun
c32551	unicef	
c32552	parasitology	noun
c32553	brood parasite	noun
c32554	parasitism	noun
c32555	perceptible	adj
c32556	introspective	adj
c32557	lassa fever	noun
c32558	invidious	adj
c32559	sentient	adj
c32560	parasitic	adj
c32561	symbolic	adj
c32562	antistrophe	noun
c32563	polished	adj
c32564	bitterly	adv
c32565	ekavian	
c32566	preeminent	adj
c32567	dinar	noun
c32568	pharmacy	noun
c32569	lunatic	noun
c32570	lunatic	adj
c32571	incision	noun
c32572	illustrious	adj
c32573	dignified	adj
c32574	fortify	verb
c32575	airway	noun
c32576	otherworldly	adj
c32577	prolonged	adj
c32578	sanatorium	noun
c32579	toboggan	noun
c32580	violated	adj
c32581	back to the wall	noun
c32582	turn of phrase	noun
c32583	guided	adj
c32584	sarcastically	adv
c32585	festive	adj
c32586	extricate	verb
c32587	untangle	verb
c32588	cubism	noun
c32589	gerontophobia	noun
c32590	speedy	adj
c32591	cave in	verb
c32592	squawk	noun
c32593	squawk	verb
c32594	poliomyelitis	noun
c32595	quadriceps	noun
c32596	readiness	noun
c32597	extensor	noun
c32598	flexor	noun
c32599	preparedness	noun
c32600	vocal cord	noun
c32601	tricolour	noun
c32602	tricolour	adj
c32603	triceps brachii	noun
c32604	biceps brachii	noun
c32605	lambaste	verb
c32606	socket	noun
c32607	inaccurate	adj
c32608	emphysema	noun
c32609	thalamus	noun
c32610	cortex	noun
c32611	annulus	noun
c32612	adaxial	adj
c32613	seething	adj
c32614	comminution	noun
c32615	insolvent	adj
c32616	prehistoric	adj
c32617	levant	
c32618	embarrassed	adj
c32619	cor anglais	noun
c32620	galvanize	verb
c32621	in addition	adv
c32622	sensor	noun
c32623	ill at ease	adj
c32624	relay	noun
c32625	mousy	adj
c32626	holler	noun
c32627	holler	verb
c32628	cerebral cortex	noun
c32629	anglicisation	noun
c32630	wanda	
c32631	rheumatoid arthritis	noun
c32632	osteoarthritis	noun
c32633	inescapable	adj
c32634	poisoned	adj
c32635	circumscribe	verb
c32636	telephony	noun
c32637	demoware	noun
c32638	supply-side economics	noun
c32639	supply side	noun
c32640	tax reduction	noun
c32641	tax rate	noun
c32642	percentage point	noun
c32643	bludge	verb
c32644	trojan	noun
c32645	trojan	adj
c32646	trojan horse	
c32647	trojan horse	noun
c32648	trestle	noun
c32649	immune system	noun
c32650	lumbago	noun
c32651	pull out	verb
c32652	backbreaking	adj
c32653	lessor	noun
c32654	revolt	verb
c32655	revolt	noun
c32656	slippery	adj
c32657	phenology	noun
c32658	smear	verb
c32659	smear	noun
c32660	suppress	verb
c32661	diversity	noun
c32662	granular	adj
c32663	weaning	noun
c32664	openness	noun
c32665	malpractice	noun
c32666	kapo	noun
c32667	unemotional	adj
c32668	brown trout	noun
c32669	rainbow trout	noun
c32670	brook trout	noun
c32671	evan	
c32672	self-control	noun
c32673	tuxedo	noun
c32674	prussia	
c32675	happily	adv
c32676	passively	adv
c32677	taphonomy	noun
c32678	hookah	noun
c32679	frisky	adj
c32680	initialization	noun
c32681	scaler	noun
c32682	leap day	noun
c32683	bespeak	verb
c32684	bellwether	noun
c32685	sepsis	noun
c32686	nothing to sneeze at	noun
c32687	lend a hand	verb
c32688	chalk up	verb
c32689	highway robbery	noun
c32690	lede	noun
c32691	gloating	noun
c32692	seta	noun
c32693	objective case	noun
c32694	catastrophic	adj
c32695	intolerant	adj
c32696	statute	noun
c32697	forestry	noun
c32698	authenticity	noun
c32699	parking lot	noun
c32700	bering sea	
c32701	rug	noun
c32702	faraday cage	noun
c32703	drilling	verb
c32704	make up one's mind	verb
c32705	moment of truth	noun
c32706	next to	
c32707	trellis	noun
c32708	cockatrice	noun
c32709	scherzo	noun
c32710	rappen	noun
c32711	twos	noun
c32712	troy	
c32713	troy weight	noun
c32714	scathing	adj
c32715	conglomerate	noun
c32716	conglomerate	verb
c32717	lapland	
c32718	washcloth	noun
c32719	morbid	adj
c32720	mutation	noun
c32721	sector	noun
c32722	rounded	adj
c32723	scoundrel	noun
c32724	clump	noun
c32725	clump	verb
c32726	defiance	noun
c32727	broker	noun
c32728	broker	verb
c32729	gloom	noun
c32730	outreach	noun
c32731	outreach	verb
c32732	normative	adj
c32733	oilcloth	noun
c32734	islet	noun
c32735	clinker	noun
c32736	bogotá	
c32737	atlanta	
c32738	muscat	
c32739	electromagnetic wave	noun
c32740	electromagnetic spectrum	noun
c32741	visible light	noun
c32742	white light	noun
c32743	jolly roger	noun
c32744	skull and crossbones	noun
c32745	goldeneye	noun
c32746	carib	noun
c32747	friable	adj
c32748	tribunal	noun
c32749	impressionism	noun
c32750	body politic	noun
c32751	vehemently	adv
c32752	grogram	noun
c32753	hinterland	noun
c32754	rule of law	noun
c32755	actus reus	noun
c32756	precaution	noun
c32757	locket	noun
c32758	sell like hot cakes	verb
c32759	hit the jackpot	verb
c32760	plateau	noun
c32761	plateau	verb
c32762	prairie	noun
c32763	productive	adj
c32764	fricking	adj
c32765	profusion	noun
c32766	promising	adj
c32767	have a whale of a time	verb
c32768	parlance	noun
c32769	serenade	noun
c32770	serenade	verb
c32771	refry	verb
c32772	receivable	adj
c32773	heisenberg uncertainty principle	
c32774	uncertainty principle	noun
c32775	langur	noun
c32776	planck's constant	
c32777	puzzled	adj
c32778	debutant	noun
c32779	debutante	noun
c32780	litterateur	noun
c32781	role model	noun
c32782	make headway	verb
c32783	cajun	noun
c32784	cajun	adj
c32785	stratified	adj
c32786	tissue paper	noun
c32787	colorize	verb
c32788	orange peel	noun
c32789	fellatrix	noun
c32790	scorecard	noun
c32791	bus stop	noun
c32792	parallelepiped	noun
c32793	meso-	
c32794	-burger	
c32795	amaryllis	noun
c32796	monocotyledon	noun
c32797	dicotyledon	noun
c32798	cotyledon	noun
c32799	seedling	noun
c32800	public relations	noun
c32801	joyfully	adv
c32802	seven-league boots	noun
c32803	mayhem	noun
c32804	mum's the word	
c32805	skiing	noun
c32806	south island	
c32807	north island	
c32808	antedate	verb
c32809	trophy	noun
c32810	cut down	verb
c32811	examiner	noun
c32812	scrutiny	noun
c32813	milliner	noun
c32814	take exception	verb
c32815	get to the bottom of	verb
c32816	unlocked	adj
c32817	unwashed	adj
c32818	forestall	verb
c32819	master key	noun
c32820	tricolor	
c32821	cup of tea	noun
c32822	mother-to-be	noun
c32823	run around like a chicken with its head cut off	verb
c32824	bedtime	noun
c32825	airsickness	noun
c32826	cop a feel	verb
c32827	biometeorology	noun
c32828	segway	noun
c32829	stingray	noun
c32830	condone	verb
c32831	paleo-	
c32832	biomass	noun
c32833	hand out	verb
c32834	muffin	noun
c32835	stringer	noun
c32836	thrower	noun
c32837	morally	adv
c32838	heated	adj
c32839	tearjerker	noun
c32840	generalisation	noun
c32841	generalization	noun
c32842	snickers	noun
c32843	specimen	noun
c32844	perry	noun
c32845	fermented	adj
c32846	alchemical	adj
c32847	antimicrobial	adj
c32848	antimicrobial	noun
c32849	gondwana	
c32850	green bean	noun
c32851	laurasia	
c32852	lexicology	noun
c32853	velociraptor	noun
c32854	megafauna	noun
c32855	bitmap	noun
c32856	warring	adj
c32857	racecourse	noun
c32858	odds	noun
c32859	repetitive strain injury	noun
c32860	reverse engineering	noun
c32861	revisit	verb
c32862	ribozyme	noun
c32863	road rage	verb
c32864	directive	adj
c32865	directive	noun
c32866	tarragon	noun
c32867	tularemia	noun
c32868	hegelian	adj
c32869	numerology	noun
c32870	psychoanalysis	noun
c32871	parsley	noun
c32872	unjustly	adv
c32873	unjustified	adj
c32874	knish	noun
c32875	penology	noun
c32876	skyr	noun
c32877	safe haven	noun
c32878	safe sex	noun
c32879	antipsychotic	adj
c32880	antipsychotic	noun
c32881	sexually transmitted disease	noun
c32882	scratch card	noun
c32883	scroll bar	noun
c32884	seasonal affective disorder	noun
c32885	semi-skimmed	adj
c32886	semi-skimmed milk	noun
c32887	serial killer	noun
c32888	set aside	verb
c32889	set-top box	noun
c32890	short-termism	noun
c32891	pshaw	
c32892	pshaw	verb
c32893	force out	verb
c32894	crash course	noun
c32895	101	adj
c32896	taka	noun
c32897	locksmith	noun
c32898	locksmithing	noun
c32899	malformed	adj
c32900	greetings	noun
c32901	respectively	adv
c32902	seeming	adj
c32903	here's	
c32904	haligonian	adj
c32905	haligonian	noun
c32906	albertan	noun
c32907	catheter	noun
c32908	calgarian	adj
c32909	calgarian	noun
c32910	adoptive father	noun
c32911	adoptive	adj
c32912	masses	noun
c32913	dorothy	
c32914	proceedings	noun
c32915	wandering	adj
c32916	wandering	noun
c32917	damages	noun
c32918	providence	
c32919	proto-germanic	
c32920	edgar	
c32921	expecting	adj
c32922	earthly	adj
c32923	garrison	noun
c32924	whatsoever	adv
c32925	arginine	noun
c32926	is	
c32927	lucy	
c32928	gladly	adv
c32929	parting	noun
c32930	calmly	adv
c32931	faded	adj
c32932	steamer	noun
c32933	disagreeable	adj
c32934	recollection	noun
c32935	indemnify	verb
c32936	poisson's ratio	noun
c32937	prudent	adj
c32938	all along	adv
c32939	sublime	adj
c32940	sublime	noun
c32941	sadly	adv
c32942	hearty	adj
c32943	gravely	adv
c32944	boldly	adv
c32945	centromere	noun
c32946	eukaryotic	adj
c32947	remembrance	noun
c32948	mitotic spindle	noun
c32949	twilight	noun
c32950	centriole	noun
c32951	microtubule	noun
c32952	frightful	adj
c32953	inexhaustible	adj
c32954	industrialization	noun
c32955	cis	noun
c32956	commonwealth of independent states	
c32957	puff	noun
c32958	puff	verb
c32959	industrialized	adj
c32960	isoleucine	noun
c32961	leucine	noun
c32962	methionine	noun
c32963	metabolize	verb
c32964	old frisian	
c32965	old irish	
c32966	africanism	noun
c32967	anticlericalism	noun
c32968	cleric	noun
c32969	anticlerical	adj
c32970	anticlerical	noun
c32971	antitrinitarianism	noun
c32972	front bottom	noun
c32973	air purifier	noun
c32974	antitrinitarian	adj
c32975	antitrinitarian	noun
c32976	chop suey	noun
c32977	phenylalanine	noun
c32978	inability	noun
c32979	aspartame	noun
c32980	peptide	noun
c32981	polypeptide	noun
c32982	actinomycin	noun
c32983	caryatid	noun
c32984	threonine	noun
c32985	alanine	noun
c32986	cysteine	noun
c32987	glutamine	noun
c32988	glycine	noun
c32989	proline	noun
c32990	tyrosine	noun
c32991	headroom	noun
c32992	bodice	noun
c32993	box jellyfish	noun
c32994	brocade	noun
c32995	brocade	verb
c32996	bodyguard	noun
c32997	bramble	noun
c32998	briar	noun
c32999	klezmer	noun
c33000	paleontologist	noun
c33001	pilates	noun
c33002	rickets	noun
c33003	found art	noun
c33004	rowan	noun
c33005	corymb	noun
c33006	manly	adj
c33007	mademoiselle	noun
c33008	fashion house	noun
c33009	hin	noun
c33010	stratosphere	noun
c33011	troposphere	noun
c33012	mesosphere	noun
c33013	thermosphere	noun
c33014	exosphere	noun
c33015	psychotic	adj
c33016	psychotic	noun
c33017	solar flare	noun
c33018	synchronicity	noun
c33019	encumber	verb
c33020	specification	noun
c33021	couturier	noun
c33022	dilation and curettage	noun
c33023	categorization	noun
c33024	subgenre	noun
c33025	gilgamesh	
c33026	beer parlour	noun
c33027	senile	adj
c33028	gladius	noun
c33029	amputation	noun
c33030	flowering plant	noun
c33031	collared dove	noun
c33032	passenger pigeon	noun
c33033	crowned pigeon	noun
c33034	arson	noun
c33035	ginseng	noun
c33036	moonquake	noun
c33037	sycamore maple	noun
c33038	justiciability	noun
c33039	justiciable	adj
c33040	invariably	adv
c33041	violently	adv
c33042	positively	adv
c33043	specially	adv
c33044	faithfully	adv
c33045	frankly	adv
c33046	infinitely	adv
c33047	curiously	adv
c33048	tenderly	adv
c33049	wonderfully	adv
c33050	beautifully	adv
c33051	honestly	adv
c33052	fiercely	adv
c33053	hurriedly	adv
c33054	decidedly	adv
c33055	wildly	adv
c33056	lessen	verb
c33057	comfortably	adv
c33058	vaguely	adv
c33059	cautiously	adv
c33060	warmly	adv
c33061	richly	adv
c33062	humbly	adv
c33063	universally	adv
c33064	expressly	adv
c33065	unconsciously	adv
c33066	insouciance	noun
c33067	iconostasis	noun
c33068	effectually	adv
c33069	intensely	adv
c33070	unexpectedly	adv
c33071	unusually	adv
c33072	painfully	adv
c33073	carelessly	adv
c33074	bravely	adv
c33075	inevitably	adv
c33076	privately	adv
c33077	ramen	noun
c33078	tolerably	adv
c33079	air bubble	noun
c33080	civility	noun
c33081	sleeper	noun
c33082	sleeper cell	noun
c33083	sleeping car	noun
c33084	rolling stock	noun
c33085	sheet anchor	noun
c33086	attacker	noun
c33087	silky	adj
c33088	cash cow	noun
c33089	refract	verb
c33090	blooper	noun
c33091	splurge	verb
c33092	splurge	noun
c33093	spinet	noun
c33094	read someone the riot act	verb
c33095	bionics	noun
c33096	blustery	adj
c33097	coconut palm	noun
c33098	bluegrass	noun
c33099	passionately	adv
c33100	respectfully	adv
c33101	profoundly	adv
c33102	neatly	adv
c33103	perpetually	adv
c33104	coldly	adv
c33105	sweetly	adv
c33106	furiously	adv
c33107	cruelly	adv
c33108	thickly	adv
c33109	forcibly	adv
c33110	lastly	adv
c33111	intently	adv
c33112	coolly	adv
c33113	eminently	adv
c33114	involuntarily	adv
c33115	mechanically	adv
c33116	confidently	adv
c33117	incessantly	adv
c33118	vividly	adv
c33119	mightily	adv
c33120	intimately	adv
c33121	nicely	adv
c33122	delicately	adv
c33123	princely	adj
c33124	doubly	adv
c33125	hereafter	adv
c33126	hereafter	noun
c33127	bundestag	
c33128	welch	verb
c33129	spd	noun
c33130	fdp	
c33131	cdu	noun
c33132	lighting	noun
c33133	militia	noun
c33134	greave	noun
c33135	monstrous	adj
c33136	comeuppance	noun
c33137	apple blossom	noun
c33138	jake	
c33139	moonlight	noun
c33140	moonlight	verb
c33141	moonlighting	noun
c33142	brilliance	noun
c33143	sultry	adj
c33144	eavesdropping	noun
c33145	subliminal	adj
c33146	thames	
c33147	last supper	
c33148	disciple	noun
c33149	dead donkey	noun
c33150	eavesdropper	noun
c33151	fluorite	noun
c33152	luminescence	noun
c33153	horsefly	noun
c33154	correlative	adj
c33155	correlative	noun
c33156	mephistopheles	
c33157	mephistophelean	adj
c33158	machete	noun
c33159	amuzgo	noun
c33160	ayyavazhi	
c33161	bilateral	adj
c33162	leslie	
c33163	exhaust valve	noun
c33164	lyrebird	noun
c33165	prevalent	adj
c33166	supplementary	adj
c33167	deductible	adj
c33168	elegantly	adv
c33169	to the death	
c33170	tropical cyclone	noun
c33171	erica	
c33172	basic training	noun
c33173	tutor	noun
c33174	tutor	verb
c33175	motley	adj
c33176	motley	noun
c33177	fickle	adj
c33178	toque	noun
c33179	circadian rhythm	noun
c33180	gobbledygook	noun
c33181	profuse	adj
c33182	profusely	adv
c33183	sweat bullets	verb
c33184	collate	verb
c33185	bdsm	noun
c33186	-morphism	
c33187	-morphous	
c33188	infatuate	verb
c33189	collator	noun
c33190	collation	noun
c33191	risqué	adj
c33192	impropriety	noun
c33193	ankh	noun
c33194	treacherous	adj
c33195	treachery	noun
c33196	rhododendron	noun
c33197	passerine	adj
c33198	passerine	noun
c33199	mayfly	noun
c33200	caddis fly	noun
c33201	stonefly	noun
c33202	common green lacewing	noun
c33203	webinar	noun
c33204	flesh fly	noun
c33205	hover-fly	noun
c33206	lacewing	noun
c33207	elapse	verb
c33208	fruit fly	noun
c33209	firewall	noun
c33210	snakefly	noun
c33211	scorpionfly	noun
c33212	water scorpion	noun
c33213	soldier fly	noun
c33214	sole proprietor	noun
c33215	general partnership	noun
c33216	housefly	noun
c33217	anatta	noun
c33218	philippic	noun
c33219	elevate	verb
c33220	extraction	noun
c33221	displeasure	noun
c33222	tilapia	noun
c33223	rearguard	noun
c33224	dead ringer	noun
c33225	catarrh	noun
c33226	phthisis	noun
c33227	acquis	noun
c33228	haggis	noun
c33229	luncheon	noun
c33230	cichlid	noun
c33231	expenditure	noun
c33232	sweet gum	noun
c33233	firing	noun
c33234	indicator	noun
c33235	melodic	adj
c33236	single currency	noun
c33237	hang out to dry	verb
c33238	indeclinable	adj
c33239	submariner	noun
c33240	sleazebag	noun
c33241	sleep mode	noun
c33242	linnaean	adj
c33243	snowboard	noun
c33244	snowboard	verb
c33245	snowboarding	noun
c33246	catatonic	adj
c33247	republic of turkey	
c33248	discretion	noun
c33249	catatonia	noun
c33250	theoretical physics	noun
c33251	one-liner	noun
c33252	sovereigntist	noun
c33253	ketamine	noun
c33254	freelance	noun
c33255	freelance	verb
c33256	speed bump	noun
c33257	speed camera	noun
c33258	fisticuffs	noun
c33259	dictatorial	adj
c33260	stage diving	noun
c33261	shrapnel	noun
c33262	silken	adj
c33263	steampunk	noun
c33264	aerobics	noun
c33265	streamer	noun
c33266	vocational school	noun
c33267	inconceivable	adj
c33268	superbug	noun
c33269	sustainable	adj
c33270	tamil tiger	noun
c33271	bash the bishop	verb
c33272	predatory	adj
c33273	interchange	verb
c33274	interchange	noun
c33275	polar	adj
c33276	hypnotized	adj
c33277	technology transfer	noun
c33278	get off at haymarket	verb
c33279	ticketing	noun
c33280	traffic calming	noun
c33281	tree hugger	noun
c33282	trophy wife	noun
c33283	eminent domain	noun
c33284	trebuchet	noun
c33285	siege engine	noun
c33286	get across	verb
c33287	synonymic	adj
c33288	assimilate	verb
c33289	gird	verb
c33290	gird	noun
c33291	synaesthesia	noun
c33292	anthropocentric	adj
c33293	haruspex	noun
c33294	milquetoast	noun
c33295	constantine	
c33296	one-track mind	noun
c33297	back and forth	noun
c33298	chrome	verb
c33299	ignition	noun
c33300	suchlike	adj
c33301	suchlike	
c33302	businesslike	adj
c33303	catlike	adj
c33304	childlike	adj
c33305	quarter of an hour	noun
c33306	null pointer	noun
c33307	unsportsmanlike	adj
c33308	horror movie	noun
c33309	hostess	noun
c33310	off label	adj
c33311	novena	noun
c33312	jumping spider	noun
c33313	wellness	noun
c33314	trapdoor	noun
c33315	velvet spider	noun
