# lang=sv
dator	a computer
mus	mouse; small rodent of the genus Mus; especially species
mus	a computer mouse; an input device
mus	a pussy; female genitalia
bonne	A person from a rural area; a country bumpkin.
buss	like an old friend
buss	command to a dog to attack: get, bite, catch
buss	a bus, a vehicle to transport people.
pik	a pike (sharp point)
pik	a pike (weapon)
pik	a dig, a jab ((slightly) mean, often sarcastic, comment)
spade	a shovel (for digging – compare )
spade	a (garden tool, or toy spade or the like)
spade	any of various spade-like tools
SO	, one of Sweden's four fundamental laws
omega	; the Greek letter Ω, ω
bill	a share; the cutting blade of a plough
bill	a draft of a law in English-speaking countries
real	objective, , pertaining to real and physical objects
intelligent	, bright
intelligent	intelligently
profit	, unearned income
manifest	a manifesto
lever	liver
lever	liver (as food)
Michael	, a less common spelling of
problem	a , an issue
problem	a (to be solved as schoolwork exercise or the like)
pop	(pop music)
pop	a (Russian Orthodox priest)
must	(drink made from) fruit or berry juice (that has been prevented from fermenting)
must	a kind of soft drink, more commonly known as julmust
mission	a ; a purpose or duty, a task set by an employer
mission	mission; religious evangelism
evangelist	; a preacher of the gospel
evangelist	; a writer of a gospel
protestant	a Protestant; one who follows the practice of the Christian form of Protestantism
rock	a coat, an overcoat
rock	rock, rock and roll
plywood	, cross veneer
cash	(money)
lunch	, a meal eaten around noon
kiss	pee, wee, tinkle, urine
kiss	the (male or female) genitalia
kaj	a quay, a wharf
navel	, belly button
navel	a (hub)
mast	a (that carries a sail)
mast	a (similar tall structure with other uses)
Charles	borrowed from English and French
vegan	a (someone who does not consume animal products)
vegetarian	A vegetarian.
visa	a song, a tune, particularly one with a simple melody, where the primary focus is the lyrics
bang	scared, anxious
bang	A sudden percussive noise
à	... to ...
à	@, at, each
center	a centre; a place where some function or activity occurs
center	the political centre, parties and politicians in between the left and right wings
center	a centre; midplayer of a team
operation	an (planned undertaking)
tangent	a key (on a typewriter, computer keyboard, piano, or the like)
tangent	(trigonometric function)
hän	away, hence (and often by implication to somewhere else)
torus	; a shape consisting of a ring, or an object of the same topology residing in a space of higher dimension; especially considered as a Cartesian product of two circles in a four-dimensional space
heat	A , a preliminary race, used to determine the participants in a final race
testa	to try, to attempt;
bar	bare, uncovered; not covered by e.g. clothes (about people), fur (about certain animals) or a snow cover (about the ground)
bar	a (place where mainly alcoholic drinks are served)
pyramid	a (ancient construction, or some other pyramid-shaped construction or thing)
union	union
cross	a ball hit more or less diagonally across the playing field
cross	motocross (or similar sports)
cross	a motorbike (small and light motorcycle (as used in or similar to those used in motocross))
feta	(cheese)
feta	boldface
parmesan	Parmesan (cheese)
vid	next to, beside, by, at ()
bär	a berry
fan	the devil, Satan
fan	a bastard, a motherfucker
fan	damn (referring to the devil)
glass	ice cream
glass	frozen fruit juice, flavored sugar water or the like, especially when served as a popsicle / ice lolly or freeze pop
strong	mentally and morally , courageous
strong	(of a performance or the like)
papyrus	(plant)
papyrus	(material)
papyrus	a (scroll or document written on papyrus)
engelsk	English; of or pertaining to England.
engelsk	British (of or pertaining to Great Britain)
element	; basic building block of matter in ancient philosophy
element	element; a place or state of being that an individual or object is better suited towards
element	elements; forces of weather
violinist	(performer of the violin)
botanist	an (amateur)
enkel	simple, easy (not difficult)
enkel	simple (not complex)
enkel	single (not double or more)
kilogram	(unit of mass)
lumen	(singular and plural)
hertz	(singular and plural)
radian	(unit of angle)
lux	lux (singular and plural)
trombonist	a (performer of the trombone)
volt	a somersault; a jump where one turns one or more times forwards (or backwards)
volt	The action where something of large size turns over. See slå en volt.
volt	(unit)
weber	weber
synonymordbok	thesaurus
spam	(unsolicited electronic messages)
tok	crazy person, fool, wacko (stupid and/or crazy (and silly) person)
tok	shrubby cinquefoil (short form of ölandstok)
stand-in	a (on a movie, or a temporary substitute more generally)
gym	; a sporting facility specialized on exercising strength, lifting weights.
check	cheque,
gymnasium	; upper secondary school: either theoretical ("preparing for further studies") or vocational, most commonly three years long (grades 10-12)
gymnasium	a (part of a) school where gymnasium students are taught
knockout	a (decisive victory or the like)
